c_date,iso2,iso3,code3,FIPS,Province_State,Country_Region,Population,Death
2/20/21,US,USA,840,41,Oregon,US,4217737,2154
2/21/21,US,USA,840,41,Oregon,US,4217737,2155
2/22/21,US,USA,840,41,Oregon,US,4217737,2156
2/23/21,US,USA,840,41,Oregon,US,4217737,2162
2/24/21,US,USA,840,41,Oregon,US,4217737,2194
2/25/21,US,USA,840,41,Oregon,US,4217737,2204
2/26/21,US,USA,840,41,Oregon,US,4217737,2206
2/27/21,US,USA,840,41,Oregon,US,4217737,2208
2/28/21,US,USA,840,41,Oregon,US,4217737,2208
3/1/21,US,USA,840,41,Oregon,US,4217737,2212
3/2/21,US,USA,840,41,Oregon,US,4217737,2225
3/3/21,US,USA,840,41,Oregon,US,4217737,2252
3/4/21,US,USA,840,41,Oregon,US,4217737,2284
3/5/21,US,USA,840,41,Oregon,US,4217737,2293
3/6/21,US,USA,840,41,Oregon,US,4217737,2296
3/7/21,US,USA,840,41,Oregon,US,4217737,2296
3/8/21,US,USA,840,41,Oregon,US,4217737,2298
3/9/21,US,USA,840,41,Oregon,US,4217737,2303
3/10/21,US,USA,840,41,Oregon,US,4217737,2305
3/11/21,US,USA,840,41,Oregon,US,4217737,2316
3/12/21,US,USA,840,41,Oregon,US,4217737,2319
3/13/21,US,USA,840,41,Oregon,US,4217737,2322
3/14/21,US,USA,840,41,Oregon,US,4217737,2322
3/15/21,US,USA,840,41,Oregon,US,4217737,2324
3/16/21,US,USA,840,41,Oregon,US,4217737,2346
3/17/21,US,USA,840,41,Oregon,US,4217737,2349
3/18/21,US,USA,840,41,Oregon,US,4217737,2353
3/19/21,US,USA,840,41,Oregon,US,4217737,2357
3/20/21,US,USA,840,41,Oregon,US,4217737,2362
3/21/21,US,USA,840,41,Oregon,US,4217737,2363
3/22/21,US,USA,840,41,Oregon,US,4217737,2365
3/23/21,US,USA,840,41,Oregon,US,4217737,2367
3/24/21,US,USA,840,41,Oregon,US,4217737,2368
3/25/21,US,USA,840,41,Oregon,US,4217737,2370
3/26/21,US,USA,840,41,Oregon,US,4217737,2373
3/27/21,US,USA,840,41,Oregon,US,4217737,2375
3/28/21,US,USA,840,41,Oregon,US,4217737,2375
3/29/21,US,USA,840,41,Oregon,US,4217737,2375
3/30/21,US,USA,840,41,Oregon,US,4217737,2381
3/31/21,US,USA,840,41,Oregon,US,4217737,2383
4/1/21,US,USA,840,41,Oregon,US,4217737,2385
4/2/21,US,USA,840,41,Oregon,US,4217737,2385
4/3/21,US,USA,840,41,Oregon,US,4217737,2391
4/4/21,US,USA,840,41,Oregon,US,4217737,2392
4/5/21,US,USA,840,41,Oregon,US,4217737,2394
4/6/21,US,USA,840,41,Oregon,US,4217737,2427
4/7/21,US,USA,840,41,Oregon,US,4217737,2434
4/8/21,US,USA,840,41,Oregon,US,4217737,2439
4/9/21,US,USA,840,41,Oregon,US,4217737,2440
4/10/21,US,USA,840,41,Oregon,US,4217737,2440
4/11/21,US,USA,840,41,Oregon,US,4217737,2440
4/12/21,US,USA,840,41,Oregon,US,4217737,2441
4/13/21,US,USA,840,41,Oregon,US,4217737,2446
4/14/21,US,USA,840,41,Oregon,US,4217737,2449
4/15/21,US,USA,840,41,Oregon,US,4217737,2455
4/16/21,US,USA,840,41,Oregon,US,4217737,2457
4/17/21,US,USA,840,41,Oregon,US,4217737,2460
4/18/21,US,USA,840,41,Oregon,US,4217737,2460
4/19/21,US,USA,840,41,Oregon,US,4217737,2460
4/20/21,US,USA,840,41,Oregon,US,4217737,2461
4/21/21,US,USA,840,41,Oregon,US,4217737,2467
4/22/21,US,USA,840,41,Oregon,US,4217737,2468
4/23/21,US,USA,840,41,Oregon,US,4217737,2477
4/24/21,US,USA,840,41,Oregon,US,4217737,2484
4/25/21,US,USA,840,41,Oregon,US,4217737,2485
4/26/21,US,USA,840,41,Oregon,US,4217737,2486
4/27/21,US,USA,840,41,Oregon,US,4217737,2488
4/28/21,US,USA,840,41,Oregon,US,4217737,2490
4/29/21,US,USA,840,41,Oregon,US,4217737,2491
4/30/21,US,USA,840,41,Oregon,US,4217737,2495
5/1/21,US,USA,840,41,Oregon,US,4217737,2498
5/2/21,US,USA,840,41,Oregon,US,4217737,2501
5/3/21,US,USA,840,41,Oregon,US,4217737,2502
5/4/21,US,USA,840,41,Oregon,US,4217737,2508
5/5/21,US,USA,840,41,Oregon,US,4217737,2509
5/6/21,US,USA,840,41,Oregon,US,4217737,2514
5/7/21,US,USA,840,41,Oregon,US,4217737,2522
5/8/21,US,USA,840,41,Oregon,US,4217737,2528
5/9/21,US,USA,840,41,Oregon,US,4217737,2530
5/10/21,US,USA,840,41,Oregon,US,4217737,2533
5/11/21,US,USA,840,41,Oregon,US,4217737,2549
5/12/21,US,USA,840,41,Oregon,US,4217737,2560
5/13/21,US,USA,840,41,Oregon,US,4217737,2572
5/14/21,US,USA,840,41,Oregon,US,4217737,2582
5/15/21,US,USA,840,41,Oregon,US,4217737,2585
5/16/21,US,USA,840,41,Oregon,US,4217737,2587
5/17/21,US,USA,840,41,Oregon,US,4217737,2590
5/18/21,US,USA,840,41,Oregon,US,4217737,2594
5/19/21,US,USA,840,41,Oregon,US,4217737,2601
5/20/21,US,USA,840,41,Oregon,US,4217737,2606
5/21/21,US,USA,840,41,Oregon,US,4217737,2613
5/22/21,US,USA,840,41,Oregon,US,4217737,2618
5/23/21,US,USA,840,41,Oregon,US,4217737,2622
5/24/21,US,USA,840,41,Oregon,US,4217737,2624
5/25/21,US,USA,840,41,Oregon,US,4217737,2628
5/26/21,US,USA,840,41,Oregon,US,4217737,2639
5/27/21,US,USA,840,41,Oregon,US,4217737,2660
5/28/21,US,USA,840,41,Oregon,US,4217737,2665
5/29/21,US,USA,840,41,Oregon,US,4217737,2666
5/30/21,US,USA,840,41,Oregon,US,4217737,2668
5/31/21,US,USA,840,41,Oregon,US,4217737,2671
6/1/21,US,USA,840,41,Oregon,US,4217737,2674
6/2/21,US,USA,840,41,Oregon,US,4217737,2676
6/3/21,US,USA,840,41,Oregon,US,4217737,2683
6/4/21,US,USA,840,41,Oregon,US,4217737,2686
6/5/21,US,USA,840,41,Oregon,US,4217737,2691
6/6/21,US,USA,840,41,Oregon,US,4217737,2694
6/7/21,US,USA,840,41,Oregon,US,4217737,2694
6/8/21,US,USA,840,41,Oregon,US,4217737,2700
6/9/21,US,USA,840,41,Oregon,US,4217737,2716
6/10/21,US,USA,840,41,Oregon,US,4217737,2726
6/11/21,US,USA,840,41,Oregon,US,4217737,2726
6/12/21,US,USA,840,41,Oregon,US,4217737,2729
6/13/21,US,USA,840,41,Oregon,US,4217737,2730
6/14/21,US,USA,840,41,Oregon,US,4217737,2730
6/15/21,US,USA,840,41,Oregon,US,4217737,2737
6/16/21,US,USA,840,41,Oregon,US,4217737,2744
6/17/21,US,USA,840,41,Oregon,US,4217737,2745
6/18/21,US,USA,840,41,Oregon,US,4217737,2750
6/19/21,US,USA,840,41,Oregon,US,4217737,2753
6/20/21,US,USA,840,41,Oregon,US,4217737,2754
6/21/21,US,USA,840,41,Oregon,US,4217737,2756
6/22/21,US,USA,840,41,Oregon,US,4217737,2757
6/23/21,US,USA,840,41,Oregon,US,4217737,2759
6/24/21,US,USA,840,41,Oregon,US,4217737,2760
6/25/21,US,USA,840,41,Oregon,US,4217737,2761
6/26/21,US,USA,840,41,Oregon,US,4217737,2763
6/27/21,US,USA,840,41,Oregon,US,4217737,2763
6/28/21,US,USA,840,41,Oregon,US,4217737,2763
6/29/21,US,USA,840,41,Oregon,US,4217737,2770
6/30/21,US,USA,840,41,Oregon,US,4217737,2774
7/1/21,US,USA,840,41,Oregon,US,4217737,2778
7/2/21,US,USA,840,41,Oregon,US,4217737,2781
7/3/21,US,USA,840,41,Oregon,US,4217737,2781
7/4/21,US,USA,840,41,Oregon,US,4217737,2781
7/5/21,US,USA,840,41,Oregon,US,4217737,2781
7/6/21,US,USA,840,41,Oregon,US,4217737,2782
7/7/21,US,USA,840,41,Oregon,US,4217737,2788
7/8/21,US,USA,840,41,Oregon,US,4217737,2790
7/9/21,US,USA,840,41,Oregon,US,4217737,2792
7/10/21,US,USA,840,41,Oregon,US,4217737,2792
7/11/21,US,USA,840,41,Oregon,US,4217737,2792
7/12/21,US,USA,840,41,Oregon,US,4217737,2797
7/13/21,US,USA,840,41,Oregon,US,4217737,2800
7/14/21,US,USA,840,41,Oregon,US,4217737,2803
7/15/21,US,USA,840,41,Oregon,US,4217737,2810
7/16/21,US,USA,840,41,Oregon,US,4217737,2817
7/17/21,US,USA,840,41,Oregon,US,4217737,2817
7/18/21,US,USA,840,41,Oregon,US,4217737,2817
7/19/21,US,USA,840,41,Oregon,US,4217737,2826
7/20/21,US,USA,840,41,Oregon,US,4217737,2832
7/21/21,US,USA,840,41,Oregon,US,4217737,2833
7/22/21,US,USA,840,41,Oregon,US,4217737,2834
7/23/21,US,USA,840,41,Oregon,US,4217737,2836
7/24/21,US,USA,840,41,Oregon,US,4217737,2836
7/25/21,US,USA,840,41,Oregon,US,4217737,2836
7/26/21,US,USA,840,41,Oregon,US,4217737,2838
7/27/21,US,USA,840,41,Oregon,US,4217737,2843
7/28/21,US,USA,840,41,Oregon,US,4217737,2849
7/29/21,US,USA,840,41,Oregon,US,4217737,2855
7/30/21,US,USA,840,41,Oregon,US,4217737,2858
7/31/21,US,USA,840,41,Oregon,US,4217737,2858
8/1/21,US,USA,840,41,Oregon,US,4217737,2858
8/2/21,US,USA,840,41,Oregon,US,4217737,2863
8/3/21,US,USA,840,41,Oregon,US,4217737,2872
8/4/21,US,USA,840,41,Oregon,US,4217737,2877
8/5/21,US,USA,840,41,Oregon,US,4217737,2885
8/6/21,US,USA,840,41,Oregon,US,4217737,2889
8/7/21,US,USA,840,41,Oregon,US,4217737,2889
8/8/21,US,USA,840,41,Oregon,US,4217737,2889
8/9/21,US,USA,840,41,Oregon,US,4217737,2903
8/10/21,US,USA,840,41,Oregon,US,4217737,2912
8/11/21,US,USA,840,41,Oregon,US,4217737,2920
8/12/21,US,USA,840,41,Oregon,US,4217737,2928
8/13/21,US,USA,840,41,Oregon,US,4217737,2935
8/14/21,US,USA,840,41,Oregon,US,4217737,2935
8/15/21,US,USA,840,41,Oregon,US,4217737,2935
8/16/21,US,USA,840,41,Oregon,US,4217737,2949
8/17/21,US,USA,840,41,Oregon,US,4217737,2964
8/18/21,US,USA,840,41,Oregon,US,4217737,2975
8/19/21,US,USA,840,41,Oregon,US,4217737,2994
8/20/21,US,USA,840,41,Oregon,US,4217737,3012
8/21/21,US,USA,840,41,Oregon,US,4217737,3012
8/22/21,US,USA,840,41,Oregon,US,4217737,3012
8/23/21,US,USA,840,41,Oregon,US,4217737,3036
8/24/21,US,USA,840,41,Oregon,US,4217737,3066
8/25/21,US,USA,840,41,Oregon,US,4217737,3086
8/26/21,US,USA,840,41,Oregon,US,4217737,3095
8/27/21,US,USA,840,41,Oregon,US,4217737,3115
8/28/21,US,USA,840,41,Oregon,US,4217737,3115
8/29/21,US,USA,840,41,Oregon,US,4217737,3115
8/30/21,US,USA,840,41,Oregon,US,4217737,3155
8/31/21,US,USA,840,41,Oregon,US,4217737,3198
9/1/21,US,USA,840,41,Oregon,US,4217737,3221
9/2/21,US,USA,840,41,Oregon,US,4217737,3248
9/3/21,US,USA,840,41,Oregon,US,4217737,3272
9/4/21,US,USA,840,41,Oregon,US,4217737,3272
9/5/21,US,USA,840,41,Oregon,US,4217737,3272
9/6/21,US,USA,840,41,Oregon,US,4217737,3272
9/7/21,US,USA,840,41,Oregon,US,4217737,3312
9/8/21,US,USA,840,41,Oregon,US,4217737,3373
9/9/21,US,USA,840,41,Oregon,US,4217737,3394
9/10/21,US,USA,840,41,Oregon,US,4217737,3414
9/11/21,US,USA,840,41,Oregon,US,4217737,3414
9/12/21,US,USA,840,41,Oregon,US,4217737,3414
9/13/21,US,USA,840,41,Oregon,US,4217737,3446
9/14/21,US,USA,840,41,Oregon,US,4217737,3490
9/15/21,US,USA,840,41,Oregon,US,4217737,3536
9/16/21,US,USA,840,41,Oregon,US,4217737,3547
9/17/21,US,USA,840,41,Oregon,US,4217737,3569
9/18/21,US,USA,840,41,Oregon,US,4217737,3569
9/19/21,US,USA,840,41,Oregon,US,4217737,3569
9/20/21,US,USA,840,41,Oregon,US,4217737,3594
9/21/21,US,USA,840,41,Oregon,US,4217737,3624
9/22/21,US,USA,840,41,Oregon,US,4217737,3650
9/23/21,US,USA,840,41,Oregon,US,4217737,3661
9/24/21,US,USA,840,41,Oregon,US,4217737,3682
9/25/21,US,USA,840,41,Oregon,US,4217737,3682
9/26/21,US,USA,840,41,Oregon,US,4217737,3682
9/27/21,US,USA,840,41,Oregon,US,4217737,3709
9/28/21,US,USA,840,41,Oregon,US,4217737,3750
9/29/21,US,USA,840,41,Oregon,US,4217737,3771
9/30/21,US,USA,840,41,Oregon,US,4217737,3791
10/1/21,US,USA,840,41,Oregon,US,4217737,3815
10/2/21,US,USA,840,41,Oregon,US,4217737,3815
10/3/21,US,USA,840,41,Oregon,US,4217737,3815
10/4/21,US,USA,840,41,Oregon,US,4217737,3823
10/5/21,US,USA,840,41,Oregon,US,4217737,3867
10/6/21,US,USA,840,41,Oregon,US,4217737,3900
10/7/21,US,USA,840,41,Oregon,US,4217737,3959
10/8/21,US,USA,840,41,Oregon,US,4217737,3982
10/9/21,US,USA,840,41,Oregon,US,4217737,3982
10/10/21,US,USA,840,41,Oregon,US,4217737,3982
10/11/21,US,USA,840,41,Oregon,US,4217737,4002
10/12/21,US,USA,840,41,Oregon,US,4217737,4084
10/13/21,US,USA,840,41,Oregon,US,4217737,4117
10/14/21,US,USA,840,41,Oregon,US,4217737,4141
10/15/21,US,USA,840,41,Oregon,US,4217737,4161
10/16/21,US,USA,840,41,Oregon,US,4217737,4161
10/17/21,US,USA,840,41,Oregon,US,4217737,4161
10/18/21,US,USA,840,41,Oregon,US,4217737,4185
10/19/21,US,USA,840,41,Oregon,US,4217737,4226
10/20/21,US,USA,840,41,Oregon,US,4217737,4235
10/21/21,US,USA,840,41,Oregon,US,4217737,4275
10/22/21,US,USA,840,41,Oregon,US,4217737,4284
10/23/21,US,USA,840,41,Oregon,US,4217737,4284
10/24/21,US,USA,840,41,Oregon,US,4217737,4284
10/25/21,US,USA,840,41,Oregon,US,4217737,4295
10/26/21,US,USA,840,41,Oregon,US,4217737,4318
10/27/21,US,USA,840,41,Oregon,US,4217737,4334
10/28/21,US,USA,840,41,Oregon,US,4217737,4358
10/29/21,US,USA,840,41,Oregon,US,4217737,4372
10/30/21,US,USA,840,41,Oregon,US,4217737,4372
10/31/21,US,USA,840,41,Oregon,US,4217737,4372
11/1/21,US,USA,840,41,Oregon,US,4217737,4377
11/2/21,US,USA,840,41,Oregon,US,4217737,4405
11/3/21,US,USA,840,41,Oregon,US,4217737,4469
11/4/21,US,USA,840,41,Oregon,US,4217737,4543
11/5/21,US,USA,840,41,Oregon,US,4217737,4562
11/6/21,US,USA,840,41,Oregon,US,4217737,4562
11/7/21,US,USA,840,41,Oregon,US,4217737,4562
11/8/21,US,USA,840,41,Oregon,US,4217737,4620
11/9/21,US,USA,840,41,Oregon,US,4217737,4655
11/10/21,US,USA,840,41,Oregon,US,4217737,4730
11/11/21,US,USA,840,41,Oregon,US,4217737,4730
11/12/21,US,USA,840,41,Oregon,US,4217737,4750
11/13/21,US,USA,840,41,Oregon,US,4217737,4750
11/14/21,US,USA,840,41,Oregon,US,4217737,4750
11/15/21,US,USA,840,41,Oregon,US,4217737,4803
11/16/21,US,USA,840,41,Oregon,US,4217737,4855
11/17/21,US,USA,840,41,Oregon,US,4217737,4873
11/18/21,US,USA,840,41,Oregon,US,4217737,4886
11/19/21,US,USA,840,41,Oregon,US,4217737,4914
11/20/21,US,USA,840,41,Oregon,US,4217737,4914
11/21/21,US,USA,840,41,Oregon,US,4217737,4914
11/22/21,US,USA,840,41,Oregon,US,4217737,5017
11/23/21,US,USA,840,41,Oregon,US,4217737,5066
11/24/21,US,USA,840,41,Oregon,US,4217737,5116
11/25/21,US,USA,840,41,Oregon,US,4217737,5116
11/26/21,US,USA,840,41,Oregon,US,4217737,5116
11/27/21,US,USA,840,41,Oregon,US,4217737,5116
11/28/21,US,USA,840,41,Oregon,US,4217737,5116
11/29/21,US,USA,840,41,Oregon,US,4217737,5142
11/30/21,US,USA,840,41,Oregon,US,4217737,5161
12/1/21,US,USA,840,41,Oregon,US,4217737,5186
12/2/21,US,USA,840,41,Oregon,US,4217737,5228
12/3/21,US,USA,840,41,Oregon,US,4217737,5243
12/4/21,US,USA,840,41,Oregon,US,4217737,5243
12/5/21,US,USA,840,41,Oregon,US,4217737,5243
12/6/21,US,USA,840,41,Oregon,US,4217737,5268
12/7/21,US,USA,840,41,Oregon,US,4217737,5299
12/8/21,US,USA,840,41,Oregon,US,4217737,5318
12/9/21,US,USA,840,41,Oregon,US,4217737,5356
12/10/21,US,USA,840,41,Oregon,US,4217737,5381
12/11/21,US,USA,840,41,Oregon,US,4217737,5381
12/12/21,US,USA,840,41,Oregon,US,4217737,5381
12/13/21,US,USA,840,41,Oregon,US,4217737,5420
12/14/21,US,USA,840,41,Oregon,US,4217737,5469
12/15/21,US,USA,840,41,Oregon,US,4217737,5508
12/16/21,US,USA,840,41,Oregon,US,4217737,5527
12/17/21,US,USA,840,41,Oregon,US,4217737,5531
12/18/21,US,USA,840,41,Oregon,US,4217737,5531
12/19/21,US,USA,840,41,Oregon,US,4217737,5531
12/20/21,US,USA,840,41,Oregon,US,4217737,5534
12/21/21,US,USA,840,41,Oregon,US,4217737,5559
12/22/21,US,USA,840,41,Oregon,US,4217737,5590
12/23/21,US,USA,840,41,Oregon,US,4217737,5598
12/24/21,US,USA,840,41,Oregon,US,4217737,5598
12/25/21,US,USA,840,41,Oregon,US,4217737,5598
12/26/21,US,USA,840,41,Oregon,US,4217737,5598
12/27/21,US,USA,840,41,Oregon,US,4217737,5623
12/28/21,US,USA,840,41,Oregon,US,4217737,5631
12/29/21,US,USA,840,41,Oregon,US,4217737,5640
12/30/21,US,USA,840,41,Oregon,US,4217737,5655
12/31/21,US,USA,840,41,Oregon,US,4217737,5655
1/1/22,US,USA,840,41,Oregon,US,4217737,5655
1/2/22,US,USA,840,41,Oregon,US,4217737,5655
1/3/22,US,USA,840,41,Oregon,US,4217737,5666
1/4/22,US,USA,840,41,Oregon,US,4217737,5710
1/5/22,US,USA,840,41,Oregon,US,4217737,5719
1/6/22,US,USA,840,41,Oregon,US,4217737,5728
1/7/22,US,USA,840,41,Oregon,US,4217737,5761
1/8/22,US,USA,840,41,Oregon,US,4217737,5761
1/9/22,US,USA,840,41,Oregon,US,4217737,5761
1/10/22,US,USA,840,41,Oregon,US,4217737,5779
1/11/22,US,USA,840,41,Oregon,US,4217737,5814
1/12/22,US,USA,840,41,Oregon,US,4217737,5845
1/13/22,US,USA,840,41,Oregon,US,4217737,5870
1/14/22,US,USA,840,41,Oregon,US,4217737,5883
1/15/22,US,USA,840,41,Oregon,US,4217737,5883
1/16/22,US,USA,840,41,Oregon,US,4217737,5883
1/17/22,US,USA,840,41,Oregon,US,4217737,5883
1/18/22,US,USA,840,41,Oregon,US,4217737,5892
1/19/22,US,USA,840,41,Oregon,US,4217737,5908
1/20/22,US,USA,840,41,Oregon,US,4217737,5916
1/21/22,US,USA,840,41,Oregon,US,4217737,5936
1/22/22,US,USA,840,41,Oregon,US,4217737,5936
1/23/22,US,USA,840,41,Oregon,US,4217737,5936
1/24/22,US,USA,840,41,Oregon,US,4217737,5953
1/25/22,US,USA,840,41,Oregon,US,4217737,5994
1/26/22,US,USA,840,41,Oregon,US,4217737,6048
1/27/22,US,USA,840,41,Oregon,US,4217737,6067
1/28/22,US,USA,840,41,Oregon,US,4217737,6086
1/29/22,US,USA,840,41,Oregon,US,4217737,6086
1/30/22,US,USA,840,41,Oregon,US,4217737,6086
1/31/22,US,USA,840,41,Oregon,US,4217737,6100
2/1/22,US,USA,840,41,Oregon,US,4217737,6124
2/2/22,US,USA,840,41,Oregon,US,4217737,6163
2/3/22,US,USA,840,41,Oregon,US,4217737,6181
2/4/22,US,USA,840,41,Oregon,US,4217737,6214
2/5/22,US,USA,840,41,Oregon,US,4217737,6214
2/6/22,US,USA,840,41,Oregon,US,4217737,6214
2/7/22,US,USA,840,41,Oregon,US,4217737,6244
2/8/22,US,USA,840,41,Oregon,US,4217737,6265
2/9/22,US,USA,840,41,Oregon,US,4217737,6322
2/10/22,US,USA,840,41,Oregon,US,4217737,6344
2/11/22,US,USA,840,41,Oregon,US,4217737,6355
2/12/22,US,USA,840,41,Oregon,US,4217737,6355
2/13/22,US,USA,840,41,Oregon,US,4217737,6355
2/14/22,US,USA,840,41,Oregon,US,4217737,6373
2/15/22,US,USA,840,41,Oregon,US,4217737,6393
2/16/22,US,USA,840,41,Oregon,US,4217737,6416
2/17/22,US,USA,840,41,Oregon,US,4217737,6444
2/18/22,US,USA,840,41,Oregon,US,4217737,6456
2/19/22,US,USA,840,41,Oregon,US,4217737,6456
2/20/22,US,USA,840,41,Oregon,US,4217737,6456
2/21/22,US,USA,840,41,Oregon,US,4217737,6456
2/22/22,US,USA,840,41,Oregon,US,4217737,6485
2/23/22,US,USA,840,41,Oregon,US,4217737,6519
2/24/22,US,USA,840,41,Oregon,US,4217737,6578
2/25/22,US,USA,840,41,Oregon,US,4217737,6582
2/26/22,US,USA,840,41,Oregon,US,4217737,6582
2/27/22,US,USA,840,41,Oregon,US,4217737,6582
2/28/22,US,USA,840,41,Oregon,US,4217737,6622
3/1/22,US,USA,840,41,Oregon,US,4217737,6648
3/2/22,US,USA,840,41,Oregon,US,4217737,6652
3/3/22,US,USA,840,41,Oregon,US,4217737,6686
3/4/22,US,USA,840,41,Oregon,US,4217737,6709
3/5/22,US,USA,840,41,Oregon,US,4217737,6709
1/22/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/23/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/24/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/25/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/26/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/27/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/28/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/29/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/30/20,US,USA,840,42,Pennsylvania,US,12801989,0
1/31/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/1/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/2/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/3/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/4/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/5/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/6/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/7/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/8/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/9/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/10/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/11/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/12/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/13/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/14/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/15/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/16/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/17/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/18/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/19/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/20/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/21/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/22/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/23/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/24/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/25/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/26/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/27/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/28/20,US,USA,840,42,Pennsylvania,US,12801989,0
2/29/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/1/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/2/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/3/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/4/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/5/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/6/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/7/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/8/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/9/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/10/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/11/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/12/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/13/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/14/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/15/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/16/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/17/20,US,USA,840,42,Pennsylvania,US,12801989,0
3/18/20,US,USA,840,42,Pennsylvania,US,12801989,1
3/19/20,US,USA,840,42,Pennsylvania,US,12801989,1
3/20/20,US,USA,840,42,Pennsylvania,US,12801989,1
3/21/20,US,USA,840,42,Pennsylvania,US,12801989,2
3/22/20,US,USA,840,42,Pennsylvania,US,12801989,4
3/23/20,US,USA,840,42,Pennsylvania,US,12801989,6
3/24/20,US,USA,840,42,Pennsylvania,US,12801989,8
3/25/20,US,USA,840,42,Pennsylvania,US,12801989,15
3/26/20,US,USA,840,42,Pennsylvania,US,12801989,18
3/27/20,US,USA,840,42,Pennsylvania,US,12801989,22
3/28/20,US,USA,840,42,Pennsylvania,US,12801989,34
3/29/20,US,USA,840,42,Pennsylvania,US,12801989,41
3/30/20,US,USA,840,42,Pennsylvania,US,12801989,50
3/31/20,US,USA,840,42,Pennsylvania,US,12801989,63
4/1/20,US,USA,840,42,Pennsylvania,US,12801989,74
4/2/20,US,USA,840,42,Pennsylvania,US,12801989,91
4/3/20,US,USA,840,42,Pennsylvania,US,12801989,104
4/4/20,US,USA,840,42,Pennsylvania,US,12801989,142
4/5/20,US,USA,840,42,Pennsylvania,US,12801989,157
4/6/20,US,USA,840,42,Pennsylvania,US,12801989,186
4/7/20,US,USA,840,42,Pennsylvania,US,12801989,253
4/8/20,US,USA,840,42,Pennsylvania,US,12801989,325
4/9/20,US,USA,840,42,Pennsylvania,US,12801989,358
4/10/20,US,USA,840,42,Pennsylvania,US,12801989,434
4/11/20,US,USA,840,42,Pennsylvania,US,12801989,517
4/12/20,US,USA,840,42,Pennsylvania,US,12801989,572
4/13/20,US,USA,840,42,Pennsylvania,US,12801989,610
4/14/20,US,USA,840,42,Pennsylvania,US,12801989,716
4/15/20,US,USA,840,42,Pennsylvania,US,12801989,803
4/16/20,US,USA,840,42,Pennsylvania,US,12801989,877
4/17/20,US,USA,840,42,Pennsylvania,US,12801989,960
4/18/20,US,USA,840,42,Pennsylvania,US,12801989,1081
4/19/20,US,USA,840,42,Pennsylvania,US,12801989,1320
4/20/20,US,USA,840,42,Pennsylvania,US,12801989,1397
4/21/20,US,USA,840,42,Pennsylvania,US,12801989,1651
4/22/20,US,USA,840,42,Pennsylvania,US,12801989,1715
4/23/20,US,USA,840,42,Pennsylvania,US,12801989,1771
4/24/20,US,USA,840,42,Pennsylvania,US,12801989,1792
4/25/20,US,USA,840,42,Pennsylvania,US,12801989,1845
